Time,Frame,r,Phi,Theta,FILE
6830,683,8,45,0,image/output_006830_000008.png
6830,683,8,45,45,image/output_006830_000009.png
6830,683,8,45,90,image/output_006830_000010.png
6830,683,8,45,135,image/output_006830_000011.png
6830,683,8,45,180,image/output_006830_000012.png
6830,683,8,45,225,image/output_006830_000013.png
6830,683,8,45,270,image/output_006830_000014.png
6830,683,8,45,315,image/output_006830_000015.png
6830,683,8,90,0,image/output_006830_000016.png
6830,683,8,90,45,image/output_006830_000017.png
6830,683,8,90,90,image/output_006830_000018.png
6830,683,8,90,135,image/output_006830_000019.png
6830,683,8,90,180,image/output_006830_000020.png
6830,683,8,90,225,image/output_006830_000021.png
6830,683,8,90,270,image/output_006830_000022.png
6830,683,8,90,315,image/output_006830_000023.png
6840,684,8,0,0,image/output_006840_000000.png
6840,684,8,0,45,image/output_006840_000001.png
6840,684,8,0,90,image/output_006840_000002.png
6840,684,8,0,135,image/output_006840_000003.png
6840,684,8,0,180,image/output_006840_000004.png
6840,684,8,0,225,image/output_006840_000005.png
6840,684,8,0,270,image/output_006840_000006.png
6840,684,8,0,315,image/output_006840_000007.png
6840,684,8,45,0,image/output_006840_000008.png
6840,684,8,45,45,image/output_006840_000009.png
6840,684,8,45,90,image/output_006840_000010.png
6840,684,8,45,135,image/output_006840_000011.png
6840,684,8,45,180,image/output_006840_000012.png
6840,684,8,45,225,image/output_006840_000013.png
6840,684,8,45,270,image/output_006840_000014.png
6840,684,8,45,315,image/output_006840_000015.png
6840,684,8,90,0,image/output_006840_000016.png
6840,684,8,90,45,image/output_006840_000017.png
6840,684,8,90,90,image/output_006840_000018.png
6840,684,8,90,135,image/output_006840_000019.png
6840,684,8,90,180,image/output_006840_000020.png
6840,684,8,90,225,image/output_006840_000021.png
6840,684,8,90,270,image/output_006840_000022.png
6840,684,8,90,315,image/output_006840_000023.png
6850,685,8,0,0,image/output_006850_000000.png
6850,685,8,0,45,image/output_006850_000001.png
6850,685,8,0,90,image/output_006850_000002.png
6850,685,8,0,135,image/output_006850_000003.png
6850,685,8,0,180,image/output_006850_000004.png
6850,685,8,0,225,image/output_006850_000005.png
6850,685,8,0,270,image/output_006850_000006.png
6850,685,8,0,315,image/output_006850_000007.png
6850,685,8,45,0,image/output_006850_000008.png
6850,685,8,45,45,image/output_006850_000009.png
6850,685,8,45,90,image/output_006850_000010.png
6850,685,8,45,135,image/output_006850_000011.png
6850,685,8,45,180,image/output_006850_000012.png
6850,685,8,45,225,image/output_006850_000013.png
6850,685,8,45,270,image/output_006850_000014.png
6850,685,8,45,315,image/output_006850_000015.png
6850,685,8,90,0,image/output_006850_000016.png
6850,685,8,90,45,image/output_006850_000017.png
6850,685,8,90,90,image/output_006850_000018.png
6850,685,8,90,135,image/output_006850_000019.png
6850,685,8,90,180,image/output_006850_000020.png
6850,685,8,90,225,image/output_006850_000021.png
6850,685,8,90,270,image/output_006850_000022.png
6850,685,8,90,315,image/output_006850_000023.png
6860,686,8,0,0,image/output_006860_000000.png
6860,686,8,0,45,image/output_006860_000001.png
6860,686,8,0,90,image/output_006860_000002.png
6860,686,8,0,135,image/output_006860_000003.png
6860,686,8,0,180,image/output_006860_000004.png
6860,686,8,0,225,image/output_006860_000005.png
6860,686,8,0,270,image/output_006860_000006.png
6860,686,8,0,315,image/output_006860_000007.png
6860,686,8,45,0,image/output_006860_000008.png
6860,686,8,45,45,image/output_006860_000009.png
6860,686,8,45,90,image/output_006860_000010.png
6860,686,8,45,135,image/output_006860_000011.png
6860,686,8,45,180,image/output_006860_000012.png
6860,686,8,45,225,image/output_006860_000013.png
6860,686,8,45,270,image/output_006860_000014.png
6860,686,8,45,315,image/output_006860_000015.png
6860,686,8,90,0,image/output_006860_000016.png
6860,686,8,90,45,image/output_006860_000017.png
6860,686,8,90,90,image/output_006860_000018.png
6860,686,8,90,135,image/output_006860_000019.png
6860,686,8,90,180,image/output_006860_000020.png
6860,686,8,90,225,image/output_006860_000021.png
6860,686,8,90,270,image/output_006860_000022.png
6860,686,8,90,315,image/output_006860_000023.png
6870,687,8,0,0,image/output_006870_000000.png
6870,687,8,0,45,image/output_006870_000001.png
6870,687,8,0,90,image/output_006870_000002.png
6870,687,8,0,135,image/output_006870_000003.png
6870,687,8,0,180,image/output_006870_000004.png
6870,687,8,0,225,image/output_006870_000005.png
6870,687,8,0,270,image/output_006870_000006.png
6870,687,8,0,315,image/output_006870_000007.png
6870,687,8,45,0,image/output_006870_000008.png
6870,687,8,45,45,image/output_006870_000009.png
6870,687,8,45,90,image/output_006870_000010.png
6870,687,8,45,135,image/output_006870_000011.png
6870,687,8,45,180,image/output_006870_000012.png
6870,687,8,45,225,image/output_006870_000013.png
6870,687,8,45,270,image/output_006870_000014.png
6870,687,8,45,315,image/output_006870_000015.png
6870,687,8,90,0,image/output_006870_000016.png
6870,687,8,90,45,image/output_006870_000017.png
6870,687,8,90,90,image/output_006870_000018.png
6870,687,8,90,135,image/output_006870_000019.png
6870,687,8,90,180,image/output_006870_000020.png
6870,687,8,90,225,image/output_006870_000021.png
6870,687,8,90,270,image/output_006870_000022.png
6870,687,8,90,315,image/output_006870_000023.png
6880,688,8,0,0,image/output_006880_000000.png
6880,688,8,0,45,image/output_006880_000001.png
6880,688,8,0,90,image/output_006880_000002.png
6880,688,8,0,135,image/output_006880_000003.png
6880,688,8,0,180,image/output_006880_000004.png
6880,688,8,0,225,image/output_006880_000005.png
6880,688,8,0,270,image/output_006880_000006.png
6880,688,8,0,315,image/output_006880_000007.png
6880,688,8,45,0,image/output_006880_000008.png
6880,688,8,45,45,image/output_006880_000009.png
6880,688,8,45,90,image/output_006880_000010.png
6880,688,8,45,135,image/output_006880_000011.png
6880,688,8,45,180,image/output_006880_000012.png
6880,688,8,45,225,image/output_006880_000013.png
6880,688,8,45,270,image/output_006880_000014.png
6880,688,8,45,315,image/output_006880_000015.png
6880,688,8,90,0,image/output_006880_000016.png
6880,688,8,90,45,image/output_006880_000017.png
6880,688,8,90,90,image/output_006880_000018.png
6880,688,8,90,135,image/output_006880_000019.png
6880,688,8,90,180,image/output_006880_000020.png
6880,688,8,90,225,image/output_006880_000021.png
6880,688,8,90,270,image/output_006880_000022.png
6880,688,8,90,315,image/output_006880_000023.png
6890,689,8,0,0,image/output_006890_000000.png
6890,689,8,0,45,image/output_006890_000001.png
6890,689,8,0,90,image/output_006890_000002.png
6890,689,8,0,135,image/output_006890_000003.png
6890,689,8,0,180,image/output_006890_000004.png
6890,689,8,0,225,image/output_006890_000005.png
6890,689,8,0,270,image/output_006890_000006.png
6890,689,8,0,315,image/output_006890_000007.png
6890,689,8,45,0,image/output_006890_000008.png
6890,689,8,45,45,image/output_006890_000009.png
6890,689,8,45,90,image/output_006890_000010.png
6890,689,8,45,135,image/output_006890_000011.png
6890,689,8,45,180,image/output_006890_000012.png
6890,689,8,45,225,image/output_006890_000013.png
6890,689,8,45,270,image/output_006890_000014.png
6890,689,8,45,315,image/output_006890_000015.png
6890,689,8,90,0,image/output_006890_000016.png
6890,689,8,90,45,image/output_006890_000017.png
6890,689,8,90,90,image/output_006890_000018.png
6890,689,8,90,135,image/output_006890_000019.png
6890,689,8,90,180,image/output_006890_000020.png
6890,689,8,90,225,image/output_006890_000021.png
6890,689,8,90,270,image/output_006890_000022.png
6890,689,8,90,315,image/output_006890_000023.png
6900,690,8,0,0,image/output_006900_000000.png
6900,690,8,0,45,image/output_006900_000001.png
6900,690,8,0,90,image/output_006900_000002.png
6900,690,8,0,135,image/output_006900_000003.png
6900,690,8,0,180,image/output_006900_000004.png
6900,690,8,0,225,image/output_006900_000005.png
6900,690,8,0,270,image/output_006900_000006.png
6900,690,8,0,315,image/output_006900_000007.png
6900,690,8,45,0,image/output_006900_000008.png
6900,690,8,45,45,image/output_006900_000009.png
6900,690,8,45,90,image/output_006900_000010.png
6900,690,8,45,135,image/output_006900_000011.png
6900,690,8,45,180,image/output_006900_000012.png
6900,690,8,45,225,image/output_006900_000013.png
6900,690,8,45,270,image/output_006900_000014.png
6900,690,8,45,315,image/output_006900_000015.png
6900,690,8,90,0,image/output_006900_000016.png
6900,690,8,90,45,image/output_006900_000017.png
6900,690,8,90,90,image/output_006900_000018.png
6900,690,8,90,135,image/output_006900_000019.png
6900,690,8,90,180,image/output_006900_000020.png
6900,690,8,90,225,image/output_006900_000021.png
6900,690,8,90,270,image/output_006900_000022.png
6900,690,8,90,315,image/output_006900_000023.png
6910,691,8,0,0,image/output_006910_000000.png
6910,691,8,0,45,image/output_006910_000001.png
6910,691,8,0,90,image/output_006910_000002.png
6910,691,8,0,135,image/output_006910_000003.png
6910,691,8,0,180,image/output_006910_000004.png
6910,691,8,0,225,image/output_006910_000005.png
6910,691,8,0,270,image/output_006910_000006.png
6910,691,8,0,315,image/output_006910_000007.png
6910,691,8,45,0,image/output_006910_000008.png
6910,691,8,45,45,image/output_006910_000009.png
6910,691,8,45,90,image/output_006910_000010.png
6910,691,8,45,135,image/output_006910_000011.png
6910,691,8,45,180,image/output_006910_000012.png
6910,691,8,45,225,image/output_006910_000013.png
6910,691,8,45,270,image/output_006910_000014.png
6910,691,8,45,315,image/output_006910_000015.png
6910,691,8,90,0,image/output_006910_000016.png
6910,691,8,90,45,image/output_006910_000017.png
6910,691,8,90,90,image/output_006910_000018.png
6910,691,8,90,135,image/output_006910_000019.png
6910,691,8,90,180,image/output_006910_000020.png
6910,691,8,90,225,image/output_006910_000021.png
6910,691,8,90,270,image/output_006910_000022.png
6910,691,8,90,315,image/output_006910_000023.png
6920,692,8,0,0,image/output_006920_000000.png
6920,692,8,0,45,image/output_006920_000001.png
6920,692,8,0,90,image/output_006920_000002.png
6920,692,8,0,135,image/output_006920_000003.png
6920,692,8,0,180,image/output_006920_000004.png
6920,692,8,0,225,image/output_006920_000005.png
6920,692,8,0,270,image/output_006920_000006.png
6920,692,8,0,315,image/output_006920_000007.png
6920,692,8,45,0,image/output_006920_000008.png
6920,692,8,45,45,image/output_006920_000009.png
6920,692,8,45,90,image/output_006920_000010.png
6920,692,8,45,135,image/output_006920_000011.png
6920,692,8,45,180,image/output_006920_000012.png
6920,692,8,45,225,image/output_006920_000013.png
6920,692,8,45,270,image/output_006920_000014.png
6920,692,8,45,315,image/output_006920_000015.png
6920,692,8,90,0,image/output_006920_000016.png
6920,692,8,90,45,image/output_006920_000017.png
6920,692,8,90,90,image/output_006920_000018.png
6920,692,8,90,135,image/output_006920_000019.png
6920,692,8,90,180,image/output_006920_000020.png
6920,692,8,90,225,image/output_006920_000021.png
6920,692,8,90,270,image/output_006920_000022.png
6920,692,8,90,315,image/output_006920_000023.png
6930,693,8,0,0,image/output_006930_000000.png
6930,693,8,0,45,image/output_006930_000001.png
6930,693,8,0,90,image/output_006930_000002.png
6930,693,8,0,135,image/output_006930_000003.png
6930,693,8,0,180,image/output_006930_000004.png
6930,693,8,0,225,image/output_006930_000005.png
6930,693,8,0,270,image/output_006930_000006.png
6930,693,8,0,315,image/output_006930_000007.png
6930,693,8,45,0,image/output_006930_000008.png
6930,693,8,45,45,image/output_006930_000009.png
6930,693,8,45,90,image/output_006930_000010.png
6930,693,8,45,135,image/output_006930_000011.png
6930,693,8,45,180,image/output_006930_000012.png
6930,693,8,45,225,image/output_006930_000013.png
6930,693,8,45,270,image/output_006930_000014.png
6930,693,8,45,315,image/output_006930_000015.png
6930,693,8,90,0,image/output_006930_000016.png
6930,693,8,90,45,image/output_006930_000017.png
6930,693,8,90,90,image/output_006930_000018.png
6930,693,8,90,135,image/output_006930_000019.png
6930,693,8,90,180,image/output_006930_000020.png
6930,693,8,90,225,image/output_006930_000021.png
6930,693,8,90,270,image/output_006930_000022.png
6930,693,8,90,315,image/output_006930_000023.png
6940,694,8,0,0,image/output_006940_000000.png
6940,694,8,0,45,image/output_006940_000001.png
6940,694,8,0,90,image/output_006940_000002.png
6940,694,8,0,135,image/output_006940_000003.png
6940,694,8,0,180,image/output_006940_000004.png
6940,694,8,0,225,image/output_006940_000005.png
6940,694,8,0,270,image/output_006940_000006.png
6940,694,8,0,315,image/output_006940_000007.png
6940,694,8,45,0,image/output_006940_000008.png
6940,694,8,45,45,image/output_006940_000009.png
6940,694,8,45,90,image/output_006940_000010.png
6940,694,8,45,135,image/output_006940_000011.png
6940,694,8,45,180,image/output_006940_000012.png
6940,694,8,45,225,image/output_006940_000013.png
6940,694,8,45,270,image/output_006940_000014.png
6940,694,8,45,315,image/output_006940_000015.png
6940,694,8,90,0,image/output_006940_000016.png
6940,694,8,90,45,image/output_006940_000017.png
6940,694,8,90,90,image/output_006940_000018.png
6940,694,8,90,135,image/output_006940_000019.png
6940,694,8,90,180,image/output_006940_000020.png
6940,694,8,90,225,image/output_006940_000021.png
6940,694,8,90,270,image/output_006940_000022.png
6940,694,8,90,315,image/output_006940_000023.png
6950,695,8,0,0,image/output_006950_000000.png
6950,695,8,0,45,image/output_006950_000001.png
6950,695,8,0,90,image/output_006950_000002.png
6950,695,8,0,135,image/output_006950_000003.png
6950,695,8,0,180,image/output_006950_000004.png
6950,695,8,0,225,image/output_006950_000005.png
6950,695,8,0,270,image/output_006950_000006.png
6950,695,8,0,315,image/output_006950_000007.png
6950,695,8,45,0,image/output_006950_000008.png
6950,695,8,45,45,image/output_006950_000009.png
6950,695,8,45,90,image/output_006950_000010.png
6950,695,8,45,135,image/output_006950_000011.png
6950,695,8,45,180,image/output_006950_000012.png
6950,695,8,45,225,image/output_006950_000013.png
6950,695,8,45,270,image/output_006950_000014.png
6950,695,8,45,315,image/output_006950_000015.png
6950,695,8,90,0,image/output_006950_000016.png
6950,695,8,90,45,image/output_006950_000017.png
6950,695,8,90,90,image/output_006950_000018.png
6950,695,8,90,135,image/output_006950_000019.png
6950,695,8,90,180,image/output_006950_000020.png
6950,695,8,90,225,image/output_006950_000021.png
6950,695,8,90,270,image/output_006950_000022.png
6950,695,8,90,315,image/output_006950_000023.png
6960,696,8,0,0,image/output_006960_000000.png
6960,696,8,0,45,image/output_006960_000001.png
6960,696,8,0,90,image/output_006960_000002.png
6960,696,8,0,135,image/output_006960_000003.png
6960,696,8,0,180,image/output_006960_000004.png
